2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999
30,29,29,42,38,29,,,,,,,,
28,24,31,35,50,24,,,,,,,,
32,27,42,26,30,33,,,,,,,,
34,31,26,47,26,37,,,,,,,,
40,28,28,47,25,25,,,,,,,,
33,26,26,44,24,31,,,,,,,,
24,24,30,21,24,27,,,,,,,,
30,55,25,22,32,40,,,,,,,,
33,29,22,46,39,31,,,,,,,,
37,28,38,41,26,27,,,,,,,,
26,32,38,23,30,54,,,,,,,,
31,39,28,35,33,28,,,,,,,,
27,27,47,39,32,27,,,,,,,,
28,24,34,31,56,26,,,,,,,,
29,27,31,26,32,34,,,,,,,,
27,38,37,23,36,54,,,,,,,,
29,27,29,56,47,28,,,,,,,,
25,26,34,24,41,29,,,,,,,,
28,42,29,61,30,39,,,,,,,,
27,25,25,43,45,32,,,,,,,,
23,34,39,48,28,33,,,,,,,,
39,30,27,28,36,24,,,,,,,,
30,43,44,37,33,25,,,,,,,,
23,27,29,27,27,36,,,,,,,,
34,41,39,25,30,29,,,,,,,,
36,33,29,40,28,52,,,,,,,,
34,32,41,64,24,54,,,,,,,,
38,29,39,29,41,28,,,,,,,,
29,60,25,30,28,40,,,,,,,,
44,24,29,54,29,31,,,,,,,,
31,27,54,34,26,23,,,,,,,,
29,34,25,30,25,42,,,,,,,,
26,35,46,28,30,43,,,,,,,,
26,50,44,37,30,33,,,,,,,,
28,28,34,55,39,23,,,,,,,,
30,32,25,48,47,30,,,,,,,,
26,21,34,25,44,38,,,,,,,,
23,23,30,26,29,39,,,,,,,,
53,29,45,26,42,23,,,,,,,,
51,35,44,41,23,26,,,,,,,,
31,48,25,25,27,52,,,,,,,,
41,48,29,23,27,47,,,,,,,,
32,36,60,59,40,46,,,,,,,,
39,48,24,38,50,50,,,,,,,,
27,35,30,26,51,31,,,,,,,,
55,23,21,65,27,51,,,,,,,,
30,37,26,25,41,27,,,,,,,,
29,36,51,54,46,31,,,,,,,,
40,23,40,28,28,25,,,,,,,,
56,29,20,30,39,25,,,,,,,,
55,33,35,42,25,28,,,,,,,,
29,25,27,24,31,29,,,,,,,,
16,37,32,29,25,37,,,,,,,,
43,66,31,42,25,28,,,,,,,,
35,22,29,56,24,38,,,,,,,,
47,27,31,29,39,25,,,,,,,,
32,24,56,43,26,28,,,,,,,,
21,29,29,45,27,48,,,,,,,,
26,26,22,29,65,30,,,,,,,,
31,56,26,30,25,30,,,,,,,,
26,27,25,48,25,35,,,,,,,,
44,24,43,29,24,33,,,,,,,,
39,32,35,27,24,33,,,,,,,,
30,32,25,25,25,27,,,,,,,,
26,26,33,39,41,34,,,,,,,,
42,35,28,46,29,25,,,,,,,,
27,18,44,24,39,54,,,,,,,,
29,32,44,41,29,55,,,,,,,,
31,33,27,29,40,31,,,,,,,,
39,34,25,38,39,40,,,,,,,,
30,30,27,24,33,24,,,,,,,,
40,25,47,40,29,36,,,,,,,,
34,35,24,45,36,30,,,,,,,,
29,36,27,28,24,33,,,,,,,,
32,30,23,21,39,29,,,,,,,,
28,40,39,40,23,49,,,,,,,,
30,36,35,29,28,28,,,,,,,,
54,36,50,28,34,26,,,,,,,,
27,24,27,33,36,44,,,,,,,,
44,28,24,28,27,25,,,,,,,,
40,30,30,25,27,25,,,,,,,,
29,27,32,35,26,28,,,,,,,,
53,35,38,54,30,29,,,,,,,,
29,52,26,30,34,27,,,,,,,,
29,24,28,46,30,29,,,,,,,,
35,29,23,28,27,36,,,,,,,,
38,37,29,52,46,38,,,,,,,,
34,34,29,24,32,52,,,,,,,,
36,28,26,52,32,35,,,,,,,,
30,37,42,41,29,31,,,,,,,,
45,29,31,52,24,25,,,,,,,,
22,31,52,25,26,44,,,,,,,,
32,38,21,50,36,59,,,,,,,,
29,29,23,59,37,42,,,,,,,,
50,28,44,46,34,30,,,,,,,,
35,21,47,27,46,26,,,,,,,,
43,28,25,50,22,29,,,,,,,,
34,28,52,28,47,25,,,,,,,,
39,26,35,27,33,26,,,,,,,,
40,52,34,47,33,65,,,,,,,,
25,25,28,25,30,23,,,,,,,,
19,30,32,24,22,53,,,,,,,,
64,30,23,35,27,36,,,,,,,,
31,25,32,36,35,29,,,,,,,,
30,32,39,39,37,40,,,,,,,,
49,24,35,22,22,41,,,,,,,,
37,29,25,30,27,41,,,,,,,,
28,32,32,56,25,34,,,,,,,,
33,25,28,26,43,43,,,,,,,,
44,24,34,23,24,45,,,,,,,,
41,25,29,27,48,40,,,,,,,,
31,24,48,38,46,36,,,,,,,,
31,18,31,40,35,25,,,,,,,,
23,55,25,41,34,45,,,,,,,,
23,32,28,33,39,38,,,,,,,,
36,27,25,29,27,45,,,,,,,,
22,26,44,32,39,48,,,,,,,,
36,28,27,27,25,42,,,,,,,,
34,18,26,24,39,31,,,,,,,,
31,25,31,39,38,28,,,,,,,,
31,20,34,43,25,27,,,,,,,,
40,29,27,30,30,36,,,,,,,,
31,47,22,30,37,24,,,,,,,,
42,35,22,24,24,39,,,,,,,,
38,31,24,57,27,40,,,,,,,,
33,19,37,46,38,33,,,,,,,,
31,29,35,28,48,35,,,,,,,,
34,31,25,28,17,44,,,,,,,,
25,31,31,33,40,33,,,,,,,,
39,42,37,49,34,29,,,,,,,,
20,36,29,47,39,24,,,,,,,,
34,25,39,24,43,44,,,,,,,,
43,28,27,32,56,25,,,,,,,,
31,27,31,48,28,37,,,,,,,,
27,23,42,31,30,32,,,,,,,,
35,31,28,23,36,35,,,,,,,,
25,23,47,26,39,34,,,,,,,,
29,30,25,33,47,25,,,,,,,,
28,39,32,34,23,25,,,,,,,,
42,35,28,28,44,22,,,,,,,,
37,25,24,54,29,30,,,,,,,,
47,36,26,23,50,27,,,,,,,,
30,28,28,31,25,51,,,,,,,,
28,28,29,23,47,53,,,,,,,,
47,32,30,25,13,62,,,,,,,,
26,37,28,30,33,30,,,,,,,,
37,26,33,28,33,29,,,,,,,,
30,42,28,55,45,40,,,,,,,,
44,32,27,36,25,39,,,,,,,,
42,34,42,33,29,33,,,,,,,,
30,33,31,28,32,38,,,,,,,,
40,41,26,34,32,41,,,,,,,,
41,59,56,36,33,32,,,,,,,,
28,27,33,37,28,37,,,,,,,,
25,30,29,28,29,33,,,,,,,,
31,28,54,45,24,29,,,,,,,,
31,36,24,23,27,37,,,,,,,,
26,30,23,28,27,49,,,,,,,,
39,24,28,47,22,24,,,,,,,,
22,28,33,33,64,24,,,,,,,,
49,36,29,28,26,41,,,,,,,,
47,35,49,31,24,42,,,,,,,,
27,28,30,27,44,45,,,,,,,,
27,30,48,37,29,26,,,,,,,,
29,36,28,25,32,44,,,,,,,,
37,45,66,29,25,46,,,,,,,,
40,29,28,36,56,23,,,,,,,,
24,34,34,46,24,39,,,,,,,,
34,29,23,29,51,33,,,,,,,,
29,36,37,24,54,35,,,,,,,,
38,53,27,24,32,36,,,,,,,,
28,52,32,29,26,24,,,,,,,,
26,36,26,30,41,27,,,,,,,,
45,32,31,27,46,39,,,,,,,,
29,54,28,27,38,36,,,,,,,,
27,57,27,28,26,28,,,,,,,,
25,25,43,28,36,24,,,,,,,,
26,28,30,29,39,23,,,,,,,,
37,28,27,36,48,30,,,,,,,,
23,22,29,65,52,38,,,,,,,,
33,23,48,28,24,26,,,,,,,,
32,40,30,25,42,23,,,,,,,,
54,25,45,24,28,24,,,,,,,,
46,28,25,46,40,52,,,,,,,,
27,34,33,26,34,20,,,,,,,,
24,28,41,22,31,35,,,,,,,,
34,27,42,31,24,33,,,,,,,,
23,42,34,44,26,34,,,,,,,,
19,26,31,22,27,39,,,,,,,,
46,44,39,25,25,24,,,,,,,,
33,31,27,24,24,52,,,,,,,,
31,28,27,30,30,24,,,,,,,,
31,36,28,25,25,57,,,,,,,,
41,39,26,23,40,27,,,,,,,,
25,37,41,28,47,25,,,,,,,,
41,34,19,28,27,36,,,,,,,,
33,41,28,30,26,44,,,,,,,,
56,22,30,39,27,29,,,,,,,,
36,44,38,30,25,35,,,,,,,,
31,48,45,40,31,35,,,,,,,,
22,45,30,23,26,28,,,,,,,,
33,27,28,26,34,56,,,,,,,,
31,34,27,21,30,23,,,,,,,,
36,38,31,23,30,44,,,,,,,,
29,23,28,27,52,41,,,,,,,,
32,24,25,28,37,42,,,,,,,,
26,29,32,35,48,49,,,,,,,,
38,36,25,24,25,46,,,,,,,,
30,23,34,29,27,29,,,,,,,,
38,38,29,43,25,31,,,,,,,,
27,35,30,24,33,28,,,,,,,,
37,28,28,36,33,31,,,,,,,,
31,23,31,33,42,54,,,,,,,,
29,24,27,37,52,49,,,,,,,,
43,46,46,24,27,35,,,,,,,,
26,25,27,24,34,26,,,,,,,,
29,22,33,23,29,30,,,,,,,,
30,55,25,22,26,28,,,,,,,,
40,47,33,48,34,40,,,,,,,,
42,28,43,53,29,23,,,,,,,,
36,37,30,28,33,34,,,,,,,,
25,59,35,31,40,34,,,,,,,,
28,23,42,43,39,39,,,,,,,,
29,34,53,40,31,49,,,,,,,,
33,25,50,37,27,29,,,,,,,,
29,49,32,31,29,25,,,,,,,,
49,36,38,52,25,50,,,,,,,,
32,28,32,42,27,25,,,,,,,,
58,29,30,42,27,30,,,,,,,,
27,29,25,26,32,26,,,,,,,,
36,29,39,30,29,38,,,,,,,,
42,39,24,26,25,19,,,,,,,,
40,25,38,45,31,19,,,,,,,,
40,34,40,37,49,55,,,,,,,,
26,53,25,36,28,29,,,,,,,,
44,31,38,29,25,47,,,,,,,,
47,33,33,24,48,54,,,,,,,,
29,25,25,27,25,47,,,,,,,,
24,28,56,27,33,32,,,,,,,,
27,41,25,34,37,30,,,,,,,,
37,47,26,26,30,40,,,,,,,,
24,35,37,52,32,34,,,,,,,,
28,39,36,36,24,53,,,,,,,,
28,30,26,42,41,27,,,,,,,,
28,54,32,25,28,56,,,,,,,,
25,39,31,31,30,39,,,,,,,,
27,27,60,31,35,29,,,,,,,,
31,31,23,34,25,30,,,,,,,,
25,36,27,36,25,46,,,,,,,,
35,30,27,35,27,36,,,,,,,,
32,48,29,28,30,27,,,,,,,,
35,38,28,28,29,32,,,,,,,,
27,27,30,27,24,23,,,,,,,,
28,52,26,31,41,24,,,,,,,,
31,46,36,23,46,48,,,,,,,,
25,28,65,35,29,42,,,,,,,,
29,41,23,29,39,36,,,,,,,,
25,29,44,67,24,32,,,,,,,,
29,63,47,24,34,30,,,,,,,,
25,36,34,25,25,22,,,,,,,,
30,33,23,26,38,25,,,,,,,,
34,32,48,28,38,31,,,,,,,,
31,44,25,35,25,25,,,,,,,,
30,40,19,33,28,37,,,,,,,,
47,29,33,30,35,49,,,,,,,,
26,31,42,41,29,46,,,,,,,,
30,29,28,27,24,30,,,,,,,,
26,30,44,35,23,26,,,,,,,,
32,30,34,46,32,24,,,,,,,,
29,28,40,23,46,23,,,,,,,,
30,29,57,29,22,25,,,,,,,,
29,23,37,26,33,38,,,,,,,,
24,29,26,27,30,27,,,,,,,,
28,33,39,26,28,34,,,,,,,,
28,47,35,37,30,38,,,,,,,,
25,35,27,22,39,29,,,,,,,,
45,45,32,53,28,26,,,,,,,,
32,25,39,40,23,29,,,,,,,,
25,27,43,28,22,25,,,,,,,,
30,25,24,25,27,28,,,,,,,,
34,34,45,29,46,36,,,,,,,,
40,38,28,23,27,32,,,,,,,,
24,36,35,23,50,28,,,,,,,,
42,24,54,29,25,25,,,,,,,,
38,45,29,28,33,35,,,,,,,,
26,32,24,28,31,24,,,,,,,,
31,24,55,24,25,27,,,,,,,,
29,33,24,36,37,27,,,,,,,,
30,29,30,22,26,41,,,,,,,,
26,31,24,29,26,36,,,,,,,,
39,45,24,16,26,26,,,,,,,,
29,27,25,32,25,41,,,,,,,,
34,67,32,41,28,33,,,,,,,,
28,23,31,29,53,28,,,,,,,,
22,36,27,29,34,26,,,,,,,,
22,30,32,29,17,34,,,,,,,,
28,54,21,30,41,27,,,,,,,,
39,24,26,30,29,46,,,,,,,,
41,26,27,54,34,29,,,,,,,,
47,36,32,23,28,25,,,,,,,,
26,44,27,23,31,35,,,,,,,,
40,26,32,20,49,25,,,,,,,,
28,31,27,53,67,27,,,,,,,,
23,28,56,36,30,33,,,,,,,,
32,36,42,29,54,26,,,,,,,,
29,27,53,20,34,37,,,,,,,,
35,24,25,24,35,28,,,,,,,,
29,31,47,27,34,58,,,,,,,,
26,40,22,32,39,27,,,,,,,,
29,31,37,29,42,27,,,,,,,,
46,53,28,35,33,27,,,,,,,,
28,53,66,31,35,25,,,,,,,,
29,36,32,25,47,29,,,,,,,,
30,33,46,28,24,27,,,,,,,,
40,63,28,55,24,52,,,,,,,,
31,44,24,23,25,24,,,,,,,,
30,32,26,17,30,23,,,,,,,,
26,63,30,25,26,29,,,,,,,,
35,43,35,42,29,30,,,,,,,,
30,26,47,50,25,39,,,,,,,,
54,33,26,24,50,31,,,,,,,,
50,33,29,25,47,40,,,,,,,,
31,38,26,32,25,34,,,,,,,,
34,35,27,25,37,56,,,,,,,,
38,31,25,26,50,29,,,,,,,,
42,30,36,24,30,51,,,,,,,,
32,26,28,40,38,32,,,,,,,,
36,26,36,39,38,25,,,,,,,,
44,36,28,38,33,28,,,,,,,,
20,52,24,24,33,27,,,,,,,,
23,27,44,44,39,35,,,,,,,,
36,27,25,49,28,42,,,,,,,,
49,26,24,40,25,25,,,,,,,,
40,36,24,40,34,24,,,,,,,,
55,39,26,32,31,53,,,,,,,,
31,53,26,30,63,55,,,,,,,,
28,30,33,28,40,46,,,,,,,,
20,42,31,25,31,28,,,,,,,,
27,24,34,22,50,32,,,,,,,,
36,48,28,23,46,25,,,,,,,,
32,28,31,33,28,49,,,,,,,,
29,23,34,,29,26,,,,,,,,
23,24,38,,41,28,,,,,,,,
30,48,68,,44,45,,,,,,,,
38,26,33,,32,25,,,,,,,,
36,37,33,,31,50,,,,,,,,
26,26,26,,22,23,,,,,,,,
26,35,39,,60,51,,,,,,,,
25,33,32,,24,33,,,,,,,,
31,41,27,,34,30,,,,,,,,
28,49,45,,22,50,,,,,,,,
25,28,26,,26,31,,,,,,,,
40,22,57,,46,48,,,,,,,,
26,32,25,,25,35,,,,,,,,
27,31,49,,47,29,,,,,,,,
38,24,37,,24,28,,,,,,,,
24,31,30,,34,31,,,,,,,,
48,31,33,,29,49,,,,,,,,
27,24,29,,24,29,,,,,,,,
30,26,56,,20,26,,,,,,,,
24,37,28,,33,26,,,,,,,,
29,41,48,,28,25,,,,,,,,
52,39,27,,42,34,,,,,,,,
27,54,43,,27,25,,,,,,,,
27,30,41,,52,25,,,,,,,,
45,25,40,,23,28,,,,,,,,
41,27,29,,47,68,,,,,,,,
32,39,29,,40,33,,,,,,,,
32,47,28,,36,30,,,,,,,,
23,33,30,,29,30,,,,,,,,
23,40,58,,41,28,,,,,,,,
27,28,24,,31,28,,,,,,,,
29,24,35,,25,34,,,,,,,,
35,31,25,,49,27,,,,,,,,
41,26,41,,45,32,,,,,,,,
26,51,32,,52,22,,,,,,,,
34,32,23,,46,32,,,,,,,,
25,28,34,,44,26,,,,,,,,
31,25,36,,42,35,,,,,,,,
30,36,51,,29,26,,,,,,,,
26,36,40,,26,34,,,,,,,,
27,43,33,,29,24,,,,,,,,
39,33,50,,46,52,,,,,,,,
41,34,33,,26,39,,,,,,,,
25,24,24,,31,26,,,,,,,,
37,41,30,,35,49,,,,,,,,
34,33,43,,28,29,,,,,,,,
34,34,41,,27,36,,,,,,,,
25,34,30,,21,33,,,,,,,,
37,41,36,,27,26,,,,,,,,
61,30,32,,28,30,,,,,,,,
43,43,45,,29,37,,,,,,,,
29,26,20,,61,27,,,,,,,,
35,33,29,,26,27,,,,,,,,
25,30,36,,35,46,,,,,,,,
34,37,27,,26,35,,,,,,,,
33,39,27,,24,22,,,,,,,,
60,34,27,,51,36,,,,,,,,
36,37,27,,26,44,,,,,,,,
25,45,25,,30,47,,,,,,,,
37,26,25,,25,45,,,,,,,,
25,38,25,,36,33,,,,,,,,
38,25,20,,29,40,,,,,,,,
28,24,28,,45,33,,,,,,,,
35,36,21,,38,25,,,,,,,,
25,30,37,,24,24,,,,,,,,
38,45,28,,23,45,,,,,,,,
34,17,32,,52,50,,,,,,,,
24,28,26,,36,29,,,,,,,,
36,26,29,,23,45,,,,,,,,
45,18,33,,48,31,,,,,,,,
36,33,24,,35,42,,,,,,,,
32,43,23,,38,47,,,,,,,,
25,26,29,,35,48,,,,,,,,
23,34,29,,25,32,,,,,,,,
31,29,29,,25,50,,,,,,,,
27,38,34,,25,29,,,,,,,,
31,26,23,,23,25,,,,,,,,
31,28,29,,24,35,,,,,,,,
32,40,30,,39,30,,,,,,,,
32,39,30,,25,30,,,,,,,,
32,42,40,,28,30,,,,,,,,
30,29,29,,25,34,,,,,,,,
25,37,46,,32,33,,,,,,,,
31,29,45,,50,48,,,,,,,,
22,24,32,,19,36,,,,,,,,
29,26,28,,55,53,,,,,,,,
34,28,33,,48,44,,,,,,,,
41,39,33,,25,34,,,,,,,,
32,28,33,,31,26,,,,,,,,
25,33,39,,30,27,,,,,,,,
29,35,49,,62,27,,,,,,,,
32,30,42,,30,25,,,,,,,,
27,46,57,,28,53,,,,,,,,
25,26,26,,31,29,,,,,,,,
34,29,24,,53,24,,,,,,,,
45,23,23,,55,24,,,,,,,,
55,26,24,,25,36,,,,,,,,
38,27,35,,29,40,,,,,,,,
59,28,27,,27,38,,,,,,,,
50,42,31,,25,53,,,,,,,,
38,43,24,,34,48,,,,,,,,
41,25,28,,30,53,,,,,,,,
43,25,25,,30,30,,,,,,,,
23,29,30,,32,30,,,,,,,,
20,24,28,,22,36,,,,,,,,
54,56,54,,41,29,,,,,,,,
35,38,31,,29,29,,,,,,,,
58,25,23,,30,32,,,,,,,,
42,24,25,,27,26,,,,,,,,
28,23,23,,43,35,,,,,,,,
31,50,18,,22,28,,,,,,,,
23,33,20,,42,35,,,,,,,,
40,44,44,,25,22,,,,,,,,
29,39,24,,25,22,,,,,,,,
27,40,66,,23,33,,,,,,,,
32,48,31,,33,31,,,,,,,,
29,27,33,,30,26,,,,,,,,
26,33,35,,30,38,,,,,,,,
31,26,29,,29,31,,,,,,,,
31,36,29,,27,61,,,,,,,,
33,30,22,,31,35,,,,,,,,
28,29,31,,26,49,,,,,,,,
24,46,53,,32,31,,,,,,,,
42,26,29,,40,49,,,,,,,,
33,32,26,,31,43,,,,,,,,
47,27,38,,23,29,,,,,,,,
37,27,34,,35,41,,,,,,,,
32,38,27,,30,42,,,,,,,,
50,27,27,,50,28,,,,,,,,
57,29,42,,25,29,,,,,,,,
42,30,33,,26,29,,,,,,,,
33,29,43,,28,32,,,,,,,,
29,39,30,,38,25,,,,,,,,
29,50,29,,29,55,,,,,,,,
36,27,26,,47,50,,,,,,,,
29,26,55,,27,23,,,,,,,,
35,35,30,,39,26,,,,,,,,
40,26,38,,60,49,,,,,,,,
39,30,26,,49,36,,,,,,,,
47,35,53,,50,49,,,,,,,,
45,31,25,,40,26,,,,,,,,
32,27,29,,59,38,,,,,,,,
29,28,35,,38,41,,,,,,,,
24,33,28,,32,48,,,,,,,,
57,50,29,,30,50,,,,,,,,
36,33,30,,28,57,,,,,,,,
42,34,30,,48,31,,,,,,,,
29,28,27,,55,32,,,,,,,,
29,33,25,,33,32,,,,,,,,
39,30,35,,29,33,,,,,,,,
46,28,26,,32,46,,,,,,,,
28,34,26,,23,26,,,,,,,,
46,33,22,,37,37,,,,,,,,
41,44,24,,28,36,,,,,,,,
29,29,26,,27,36,,,,,,,,
25,39,35,,53,37,,,,,,,,
28,52,50,,22,47,,,,,,,,
31,24,25,,37,53,,,,,,,,
32,27,50,,30,24,,,,,,,,
18,38,27,,29,23,,,,,,,,
35,31,22,,27,54,,,,,,,,
30,25,24,,26,29,,,,,,,,
32,26,33,,24,27,,,,,,,,
35,24,44,,28,29,,,,,,,,
24,23,25,,26,28,,,,,,,,
47,27,27,,20,33,,,,,,,,
40,33,28,,51,25,,,,,,,,
25,29,22,,30,25,,,,,,,,
27,31,32,,31,42,,,,,,,,
23,26,26,,28,25,,,,,,,,
26,37,27,,31,28,,,,,,,,
31,34,38,,32,25,,,,,,,,
34,37,44,,32,24,,,,,,,,
30,47,24,,26,30,,,,,,,,
37,27,37,,31,43,,,,,,,,
26,33,35,,40,23,,,,,,,,
29,42,29,,48,32,,,,,,,,
32,23,34,,44,54,,,,,,,,
33,31,47,,39,39,,,,,,,,
25,32,25,,33,67,,,,,,,,
31,25,38,,29,52,,,,,,,,
31,31,30,,55,29,,,,,,,,
27,35,39,,24,44,,,,,,,,
32,39,53,,25,25,,,,,,,,
27,42,51,,40,22,,,,,,,,
31,37,35,,25,51,,,,,,,,
28,56,28,,30,39,,,,,,,,
26,38,25,,30,28,,,,,,,,
30,29,20,,35,38,,,,,,,,
28,28,30,,28,43,,,,,,,,
42,40,28,,23,38,,,,,,,,
31,29,27,,21,25,,,,,,,,
31,45,28,,26,25,,,,,,,,
31,28,26,,26,38,,,,,,,,
28,30,31,,25,26,,,,,,,,
27,23,37,,23,23,,,,,,,,
24,23,32,,25,61,,,,,,,,
29,41,33,,25,49,,,,,,,,
35,54,29,,32,25,,,,,,,,
35,35,28,,42,23,,,,,,,,
34,35,29,,44,42,,,,,,,,
35,27,26,,31,35,,,,,,,,
33,36,26,,60,30,,,,,,,,
25,28,31,,31,26,,,,,,,,
29,31,25,,36,41,,,,,,,,
40,42,39,,28,25,,,,,,,,
53,30,30,,29,29,,,,,,,,
35,26,44,,28,36,,,,,,,,
33,36,38,,30,41,,,,,,,,
43,30,39,,48,29,,,,,,,,
24,27,35,,41,29,,,,,,,,
37,27,30,,47,22,,,,,,,,
26,25,31,,23,31,,,,,,,,
27,26,40,,44,26,,,,,,,,
32,26,42,,49,27,,,,,,,,
34,40,24,,33,46,,,,,,,,
27,33,37,,35,33,,,,,,,,
25,65,31,,51,37,,,,,,,,
27,39,24,,52,33,,,,,,,,
30,30,35,,45,37,,,,,,,,
22,48,27,,30,26,,,,,,,,
23,49,38,,27,33,,,,,,,,
39,27,33,,30,36,,,,,,,,
43,29,25,,36,37,,,,,,,,
30,46,23,,23,45,,,,,,,,
23,28,33,,41,29,,,,,,,,
37,28,31,,26,38,,,,,,,,
47,45,33,,34,26,,,,,,,,
24,27,40,,28,25,,,,,,,,
42,31,30,,45,26,,,,,,,,
39,30,45,,33,29,,,,,,,,
40,38,26,,37,30,,,,,,,,
30,31,40,,34,21,,,,,,,,
25,30,38,,37,30,,,,,,,,
26,34,37,,28,22,,,,,,,,
30,41,44,,59,32,,,,,,,,
30,34,29,,27,24,,,,,,,,
42,25,26,,24,28,,,,,,,,
26,27,30,,52,46,,,,,,,,
48,31,25,,31,38,,,,,,,,
24,45,48,,41,51,,,,,,,,
28,31,39,,53,37,,,,,,,,
41,27,32,,26,33,,,,,,,,
45,45,38,,25,35,,,,,,,,
40,26,28,,43,46,,,,,,,,
25,32,55,,26,28,,,,,,,,
35,48,55,,27,42,,,,,,,,
28,21,32,,31,25,,,,,,,,
25,24,26,,24,43,,,,,,,,
41,37,36,,32,30,,,,,,,,
45,25,38,,48,20,,,,,,,,
30,37,38,,38,29,,,,,,,,
23,28,32,,23,29,,,,,,,,
26,50,28,,45,21,,,,,,,,
25,48,56,,30,29,,,,,,,,
22,40,25,,27,50,,,,,,,,
35,59,34,,24,27,,,,,,,,
28,32,27,,38,37,,,,,,,,
51,26,31,,26,28,,,,,,,,
22,52,45,,42,36,,,,,,,,
26,42,36,,37,30,,,,,,,,
41,46,31,,28,51,,,,,,,,
26,38,33,,25,49,,,,,,,,
28,31,29,,42,31,,,,,,,,
39,25,30,,24,25,,,,,,,,
28,40,50,,55,25,,,,,,,,
41,42,23,,32,43,,,,,,,,
35,25,36,,37,35,,,,,,,,
28,29,27,,27,53,,,,,,,,
42,33,40,,56,26,,,,,,,,
48,32,28,,25,26,,,,,,,,
43,31,31,,39,44,,,,,,,,
25,25,37,,30,46,,,,,,,,
40,31,42,,41,36,,,,,,,,
26,31,30,,33,38,,,,,,,,
34,29,23,,25,30,,,,,,,,
24,35,38,,36,35,,,,,,,,
25,61,33,,22,49,,,,,,,,
58,23,25,,23,35,,,,,,,,
37,37,30,,23,46,,,,,,,,
23,30,26,,33,22,,,,,,,,
54,35,26,,31,26,,,,,,,,
30,33,26,,27,25,,,,,,,,
31,42,28,,25,27,,,,,,,,
22,28,39,,29,49,,,,,,,,
25,26,37,,50,26,,,,,,,,
30,25,25,,31,23,,,,,,,,
43,36,45,,24,33,,,,,,,,
33,29,27,,32,36,,,,,,,,
24,53,36,,35,20,,,,,,,,
34,44,28,,25,32,,,,,,,,
27,26,23,,34,26,,,,,,,,
49,39,36,,55,32,,,,,,,,
58,38,55,,39,46,,,,,,,,
40,30,30,,47,37,,,,,,,,
27,29,38,,53,54,,,,,,,,
24,37,53,,27,35,,,,,,,,
59,46,29,,54,24,,,,,,,,
45,37,27,,24,21,,,,,,,,
36,25,42,,33,24,,,,,,,,
41,25,45,,36,36,,,,,,,,
49,33,51,,25,24,,,,,,,,
30,53,37,,31,42,,,,,,,,
26,28,48,,34,23,,,,,,,,
41,34,31,,26,25,,,,,,,,
24,27,32,,32,30,,,,,,,,
41,26,31,,23,39,,,,,,,,
50,31,19,,23,36,,,,,,,,
38,25,20,,24,45,,,,,,,,
38,25,30,,30,31,,,,,,,,
27,55,34,,26,24,,,,,,,,
26,25,33,,24,45,,,,,,,,
42,29,24,,27,17,,,,,,,,
44,27,29,,26,29,,,,,,,,
59,27,45,,43,29,,,,,,,,
26,26,37,,50,37,,,,,,,,
34,35,33,,32,47,,,,,,,,
37,41,26,,21,27,,,,,,,,
44,26,31,,25,24,,,,,,,,
14,49,36,,27,55,,,,,,,,
37,26,28,,62,27,,,,,,,,
28,24,22,,47,43,,,,,,,,
31,46,44,,24,39,,,,,,,,
43,32,31,,38,55,,,,,,,,
22,29,31,,30,46,,,,,,,,
37,42,28,,31,25,,,,,,,,
33,27,24,,42,31,,,,,,,,
37,30,27,,47,27,,,,,,,,
40,34,31,,39,32,,,,,,,,
27,29,25,,43,37,,,,,,,,
33,33,61,,37,35,,,,,,,,
27,28,26,,48,26,,,,,,,,
42,26,29,,32,22,,,,,,,,
43,33,29,,28,25,,,,,,,,
27,31,32,,49,51,,,,,,,,
34,34,31,,29,58,,,,,,,,
27,35,26,,25,32,,,,,,,,
31,30,28,,31,46,,,,,,,,
28,24,27,,27,44,,,,,,,,
28,24,24,,56,33,,,,,,,,
42,63,28,,34,34,,,,,,,,
23,25,40,,22,34,,,,,,,,
55,56,23,,27,25,,,,,,,,
28,25,45,,47,40,,,,,,,,
25,25,45,,51,24,,,,,,,,
25,22,21,,31,52,,,,,,,,
56,26,40,,30,26,,,,,,,,
32,26,46,,27,33,,,,,,,,
32,26,38,,31,51,,,,,,,,
44,55,56,,31,46,,,,,,,,
60,24,52,,40,25,,,,,,,,
30,25,27,,29,31,,,,,,,,
28,24,32,,23,29,,,,,,,,
38,37,32,,55,,,,,,,,,
41,24,36,,35,,,,,,,,,
29,27,36,,33,,,,,,,,,
35,32,29,,27,,,,,,,,,
48,28,54,,23,,,,,,,,,
28,25,32,,28,,,,,,,,,
36,38,32,,25,,,,,,,,,
50,31,38,,30,,,,,,,,,
28,28,22,,38,,,,,,,,,
44,36,31,,24,,,,,,,,,
21,27,24,,33,,,,,,,,,
52,34,38,,23,,,,,,,,,
38,66,62,,23,,,,,,,,,
65,24,25,,25,,,,,,,,,
45,29,31,,43,,,,,,,,,
46,26,32,,25,,,,,,,,,
21,39,36,,44,,,,,,,,,
26,24,25,,49,,,,,,,,,
37,15,40,,46,,,,,,,,,
34,34,38,,39,,,,,,,,,
30,48,26,,45,,,,,,,,,
37,40,46,,45,,,,,,,,,
27,32,27,,48,,,,,,,,,
